id,iniciopromo,finpromo,semanainicio,semanafin,producto,preciotarifa,preciopromocion,cantidad,tipopromo,ahorro
11381,2019-11-25,2019-12-02,48,49,43,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11383,2019-11-25,2019-12-02,48,49,43,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11384,2019-11-25,2019-12-02,48,49,18,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11388,2019-11-25,2019-12-02,48,49,18,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11387,2019-11-25,2019-12-02,48,49,18,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11386,2019-11-25,2019-12-02,48,49,18,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11385,2019-11-25,2019-12-02,48,49,18,4.46136,4.54212,,HABITUAL,-0.08075999999999972
11537,2019-11-26,2019-11-29,48,48,87,5.9247,5.96595,,HABITUAL,-0.041250000000000675
11541,2019-11-26,2019-11-29,48,48,87,5.9247,5.96595,,HABITUAL,-0.041250000000000675
11538,2019-11-26,2019-11-29,48,48,87,5.9247,5.96595,,HABITUAL,-0.041250000000000675
11539,2019-11-26,2019-11-29,48,48,87,5.9247,5.96595,,HABITUAL,-0.041250000000000675
11540,2019-11-26,2019-11-29,48,48,87,5.9247,5.96595,,HABITUAL,-0.041250000000000675
11926,2019-11-28,2019-12-13,48,50,23,3.7845,3.441,,,0.34350000000000014
11924,2019-11-28,2019-12-13,48,50,50,4.002,3.6242099999999997,,,0.37779000000000007
11928,2019-11-28,2019-12-13,48,50,23,3.915,3.5619,,,0.35309999999999997
11767,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11766,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11762,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11764,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11763,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11761,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11760,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11759,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11765,2019-11-29,2019-12-11,48,50,61,3.48,3.162,,,0.31800000000000006
11890,2019-12-01,2019-12-14,48,50,64,3.95415,4.0166699999999995,,FOLLETO,-0.06251999999999969
11861,2019-12-02,2019-12-09,49,50,14,3.5226300000000004,3.57585,,,-0.0532199999999996
11860,2019-12-02,2019-12-09,49,50,14,3.5226300000000004,3.57585,,,-0.0532199999999996
11859,2019-12-02,2019-12-09,49,50,14,3.5226300000000004,3.57585,,,-0.0532199999999996
11862,2019-12-02,2019-12-09,49,50,14,3.5226300000000004,3.57585,,,-0.0532199999999996
11863,2019-12-02,2019-12-09,49,50,14,3.5226300000000004,3.57585,,,-0.0532199999999996
11873,2019-12-02,2019-12-09,49,50,29,3.65226,3.65769,,FOLLETO,-0.005430000000000046
11874,2019-12-02,2019-12-09,49,50,29,3.65226,3.65769,,FOLLETO,-0.005430000000000046
11877,2019-12-02,2019-12-09,49,50,29,3.65226,3.65769,,FOLLETO,-0.005430000000000046
11876,2019-12-02,2019-12-09,49,50,29,3.65226,3.65769,,FOLLETO,-0.005430000000000046
11884,2019-12-02,2019-12-09,49,50,84,4.03419,4.0641,,FOLLETO,-0.029910000000000103
12004,2019-12-02,2019-12-08,49,49,96,5.046,5.115,,,-0.06899999999999995
11885,2019-12-02,2019-12-09,49,50,84,4.03419,4.0641,,FOLLETO,-0.029910000000000103
11883,2019-12-02,2019-12-09,49,50,84,4.03419,4.0641,,FOLLETO,-0.029910000000000103
11882,2019-12-02,2019-12-09,49,50,79,3.5295900000000002,3.534,,FOLLETO,-0.004409999999999581
11881,2019-12-02,2019-12-09,49,50,79,3.5295900000000002,3.534,,FOLLETO,-0.004409999999999581
11880,2019-12-02,2019-12-14,49,50,79,3.5295900000000002,3.534,,FOLLETO,-0.004409999999999581
12005,2019-12-02,2019-12-08,49,49,96,5.046,5.115,,,-0.06899999999999995
11879,2019-12-02,2019-12-09,49,50,79,3.5295900000000002,3.534,,FOLLETO,-0.004409999999999581
11886,2019-12-02,2019-12-09,49,50,84,4.03419,4.0641,,FOLLETO,-0.029910000000000103
11887,2019-12-02,2019-12-09,49,50,84,4.03419,4.0641,,FOLLETO,-0.029910000000000103
11875,2019-12-02,2019-12-09,49,50,29,3.65226,3.65769,,FOLLETO,-0.005430000000000046
11888,2019-12-02,2019-12-09,49,50,64,3.95415,4.0166699999999995,,FOLLETO,-0.06251999999999969
11889,2019-12-02,2019-12-09,49,50,64,3.95415,4.0166699999999995,,FOLLETO,-0.06251999999999969
11891,2019-12-02,2019-12-09,49,50,64,3.95415,4.0166699999999995,,FOLLETO,-0.06251999999999969
11892,2019-12-02,2019-12-09,49,50,64,3.95415,4.0166699999999995,,FOLLETO,-0.06251999999999969
11878,2019-12-02,2019-12-09,49,50,79,3.5295900000000002,3.534,,FOLLETO,-0.004409999999999581
11911,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11912,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11917,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11918,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11821,2019-12-03,2019-12-05,49,49,1,3.78015,4.04085,30,FOLLETO,-0.26069999999999993
11820,2019-12-03,2019-12-05,49,49,1,3.78015,4.04085,40,FOLLETO,-0.26069999999999993
11818,2019-12-03,2019-12-05,49,49,1,3.78015,4.04085,42,FOLLETO,-0.26069999999999993
11914,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11915,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11916,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11913,2019-12-03,2019-12-16,49,51,10,3.393,3.627,,HABITUAL,-0.23399999999999999
11819,2019-12-03,2019-12-05,49,49,1,3.78015,4.04085,29,FOLLETO,-0.26069999999999993
12025,2019-12-05,2019-12-20,49,51,20,3.6105,3.2829,,,0.3275999999999999
12029,2019-12-05,2019-12-20,49,51,20,4.2195,3.4038,,,0.8157000000000001
12024,2019-12-05,2019-12-20,49,51,97,3.654,3.3201,,,0.33389999999999986
11736,2019-12-06,2019-12-20,49,51,50,3.915,3.6242099999999997,,,0.2907900000000003
11725,2019-12-06,2019-12-20,49,51,38,3.915,3.56469,,,0.3503099999999999
11726,2019-12-06,2019-12-20,49,51,36,3.8715,3.5284199999999997,,,0.3430800000000005
11735,2019-12-06,2019-12-20,49,51,38,3.7845,3.56469,,,0.21980999999999984
11737,2019-12-06,2019-12-20,49,51,74,1.1745,1.1067,,,0.06780000000000008
12030,2019-12-09,2019-12-15,50,50,61,3.6105,3.5805,,,0.03000000000000025
12032,2019-12-09,2019-12-15,50,50,61,3.6105,3.5805,,,0.03000000000000025
11980,2019-12-10,2019-12-13,50,50,96,5.419230000000001,5.487,,HABITUAL,-0.06776999999999944
11983,2019-12-10,2019-12-13,50,50,96,5.419230000000001,5.487,,HABITUAL,-0.06776999999999944
11982,2019-12-10,2019-12-13,50,50,96,5.419230000000001,5.487,,HABITUAL,-0.06776999999999944
11981,2019-12-10,2019-12-13,50,50,96,5.419230000000001,5.487,,HABITUAL,-0.06776999999999944
11979,2019-12-10,2019-12-13,50,50,96,5.419230000000001,5.487,,HABITUAL,-0.06776999999999944
11988,2019-12-13,2019-12-16,50,51,94,3.9489300000000003,3.9590099999999997,,HABITUAL,-0.010079999999999423
11986,2019-12-13,2019-12-16,50,51,94,3.9489300000000003,3.9590099999999997,,HABITUAL,-0.010079999999999423
11985,2019-12-13,2019-12-16,50,51,94,3.9489300000000003,3.9590099999999997,,HABITUAL,-0.010079999999999423
11984,2019-12-13,2019-12-16,50,51,94,3.9489300000000003,3.9590099999999997,,HABITUAL,-0.010079999999999423
11987,2019-12-13,2019-12-16,50,51,94,3.9489300000000003,3.9590099999999997,,HABITUAL,-0.010079999999999423
12298,2019-12-13,2019-01-26,50,4,20,3.6105,,,,
11791,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11788,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11789,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11790,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11792,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11793,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11794,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11795,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11796,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11787,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11797,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11799,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11800,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11801,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11802,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11803,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11798,2019-12-13,2020-01-01,50,1,20,3.4365,3.1248,,,0.3117000000000001
11786,2019-12-13,2020-01-01,50,1,23,3.6975,3.3573,,,0.34019999999999984
11740,2019-12-20,2020-01-03,51,1,26,3.7845,3.59724,,,0.18725999999999976
11739,2019-12-20,2020-01-03,51,1,68,4.0455,3.8074199999999996,,,0.23808000000000007
11705,2019-12-20,2019-12-27,51,52,35,4.35,4.4175,,,-0.06750000000000078
11706,2019-12-20,2019-12-27,51,52,35,4.35,4.4175,,,-0.06750000000000078
11730,2019-12-20,2020-01-03,51,1,26,3.9585,3.59724,,,0.3612599999999997
11707,2019-12-20,2019-12-27,51,52,35,4.35,4.4175,,,-0.06750000000000078
12107,2019-12-20,2020-01-03,51,1,17,4.089,3.7144199999999996,,,0.3745800000000008
12108,2019-12-20,2020-01-03,51,1,68,4.176,3.7785900000000003,,,0.3974099999999998
11708,2019-12-20,2019-12-27,51,52,35,4.35,4.4175,,,-0.06750000000000078
12084,2019-12-23,2020-01-05,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12083,2019-12-23,2020-01-05,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12082,2019-12-23,2020-01-05,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
11868,2019-12-23,2019-12-30,52,53,45,5.25915,5.197769999999999,,,0.061380000000000656
12086,2019-12-23,2020-01-05,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12085,2019-12-23,2020-01-05,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
11867,2019-12-23,2019-12-30,52,53,45,5.25915,5.197769999999999,,,0.061380000000000656
12016,2019-12-23,2020-01-04,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12015,2019-12-23,2020-01-04,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12014,2019-12-23,2020-01-04,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
12013,2019-12-23,2020-01-04,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
11864,2019-12-23,2019-12-30,52,53,45,5.25915,5.197769999999999,,,0.061380000000000656
12017,2019-12-23,2020-01-04,52,1,26,4.90506,4.423080000000001,,,0.4819799999999992
11865,2019-12-23,2019-12-30,52,53,45,5.25915,5.197769999999999,,,0.061380000000000656
11866,2019-12-23,2019-12-30,52,53,45,5.25915,5.197769999999999,,,0.061380000000000656
12002,2019-12-24,2019-12-30,52,53,20,3.55134,3.5777099999999997,,HABITUAL,-0.02636999999999956
12001,2019-12-24,2019-12-30,52,53,20,3.55134,3.5777099999999997,,HABITUAL,-0.02636999999999956
12000,2019-12-24,2019-12-30,52,53,20,3.55134,3.5777099999999997,,HABITUAL,-0.02636999999999956
11999,2019-12-24,2019-12-30,52,53,20,3.55134,3.5777099999999997,,HABITUAL,-0.02636999999999956
12112,2019-12-24,2100-12-31,52,53,69,4.59708,,,,
12003,2019-12-24,2019-12-30,52,53,20,3.55134,3.5777099999999997,,HABITUAL,-0.02636999999999956
12113,2019-12-24,2100-12-31,52,53,69,4.59708,,,,
12114,2019-12-24,2100-12-31,52,53,69,4.59708,,,,
12111,2019-12-24,2100-12-31,52,53,69,4.59708,,,,
12090,2019-12-26,2020-01-15,52,3,24,5.7045900000000005,4.66023,,,1.0443600000000002
12093,2019-12-26,2020-01-15,52,3,24,5.7045900000000005,4.66023,,,1.0443600000000002
12092,2019-12-26,2020-01-15,52,3,24,5.7045900000000005,4.66023,,,1.0443600000000002
12091,2019-12-26,2020-01-15,52,3,24,5.7045900000000005,4.66023,,,1.0443600000000002
12094,2019-12-26,2020-01-15,52,3,24,5.7045900000000005,4.66023,,,1.0443600000000002
12290,2019-12-27,2020-01-15,52,3,23,3.915,3.5619,,,0.35309999999999997
12287,2019-12-27,2020-01-10,52,2,50,4.002,3.6242099999999997,,,0.37779000000000007
12286,2019-12-27,2020-01-10,52,2,23,3.7845,3.441,,,0.34350000000000014
12133,2019-12-30,2020-01-06,53,2,14,3.5226300000000004,3.57306,,,-0.05042999999999953
12129,2019-12-30,2020-01-06,53,2,14,3.5226300000000004,3.57306,,,-0.05042999999999953
12132,2019-12-30,2020-01-06,53,2,14,3.5226300000000004,3.57306,,,-0.05042999999999953
12018,2019-12-30,2020-01-02,53,1,9,3.43824,3.67536,24,FOLLETO,-0.23712
12292,2019-12-30,2020-01-03,53,1,97,3.58092,3.4521599999999997,,,0.1287600000000002
12130,2019-12-30,2020-01-06,53,2,14,3.5226300000000004,3.57306,,,-0.05042999999999953
12020,2019-12-30,2020-01-02,53,1,9,3.43824,3.67536,13,FOLLETO,-0.23712
12019,2019-12-30,2020-01-02,53,1,9,3.43824,3.67536,28,FOLLETO,-0.23712
12293,2019-12-30,2020-01-03,53,1,67,4.511819999999999,4.31148,,,0.20033999999999885
12131,2019-12-30,2020-01-06,53,2,14,3.5226300000000004,3.57306,,,-0.05042999999999953
12224,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12223,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12222,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12220,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12219,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12218,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12216,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12217,2019-12-31,2020-01-14,53,3,10,3.393,3.627,,,-0.23399999999999999
12099,2020-01-02,2020-01-29,1,5,74,1.6182,1.4508,,,0.1674
12100,2020-01-02,2020-01-29,1,5,74,1.6182,1.4508,,,0.1674
12325,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12326,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12327,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12328,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12329,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12331,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12335,2020-01-03,2020-01-17,1,3,26,3.9585,3.59724,,,0.3612599999999997
12336,2020-01-03,2020-01-17,1,3,97,3.654,3.3201,,,0.33389999999999986
12339,2020-01-03,2020-01-17,1,3,20,4.2195,3.4038,,,0.8157000000000001
12337,2020-01-03,2020-01-17,1,3,20,3.6105,3.2829,,,0.3275999999999999
12330,2020-01-03,2020-01-06,1,2,28,3.85149,4.11711,,FOLLETO,-0.2656200000000002
12036,2020-01-03,2020-01-17,1,3,38,3.915,3.56469,,,0.3503099999999999
12037,2020-01-03,2020-01-17,1,3,26,3.9585,3.59724,,,0.3612599999999997
12179,2020-01-06,2020-01-13,2,3,79,3.5295900000000002,3.55539,,,-0.025799999999999823
12145,2020-01-06,2020-01-13,2,3,18,4.46223,4.54212,,,-0.0798899999999998
12144,2020-01-06,2020-01-13,2,3,18,4.46223,4.54212,,,-0.0798899999999998
12142,2020-01-06,2020-01-13,2,3,18,4.46223,4.54212,,,-0.0798899999999998
12141,2020-01-06,2020-01-13,2,3,18,4.46223,4.54212,,,-0.0798899999999998
12140,2020-01-06,2020-01-13,2,3,18,4.46223,4.54212,,,-0.0798899999999998
12139,2020-01-06,2020-01-13,2,3,43,4.46223,4.54212,,,-0.0798899999999998
12138,2020-01-06,2020-01-13,2,3,43,4.46223,4.54212,,,-0.0798899999999998
12136,2020-01-06,2020-01-13,2,3,43,4.46223,4.54212,,,-0.0798899999999998
12176,2020-01-06,2020-01-13,2,3,79,3.5295900000000002,3.55539,,,-0.025799999999999823
12135,2020-01-06,2020-01-13,2,3,43,4.46223,4.54212,,,-0.0798899999999998
12178,2020-01-06,2020-01-13,2,3,79,3.5295900000000002,3.55539,,,-0.025799999999999823
12180,2020-01-06,2020-01-13,2,3,79,3.5295900000000002,3.55539,,,-0.025799999999999823
12137,2020-01-06,2020-01-13,2,3,43,4.46223,4.54212,,,-0.0798899999999998
12177,2020-01-06,2020-01-13,2,3,79,3.5295900000000002,3.55539,,,-0.025799999999999823
12320,2020-01-07,2020-01-12,2,2,91,4.20558,4.21662,,,-0.011039999999999495
12322,2020-01-07,2020-01-12,2,2,67,4.4805,4.5105,,,-0.03000000000000025
12349,2020-01-07,2020-01-19,2,3,20,3.6105,,,,
12350,2020-01-07,2020-01-19,2,3,23,3.7845,,,,
12186,2020-01-07,2020-01-10,2,2,87,5.923830000000001,5.96595,,,-0.04211999999999971
12189,2020-01-07,2020-01-10,2,2,87,5.923830000000001,5.96595,,,-0.04211999999999971
12190,2020-01-07,2020-01-10,2,2,87,5.923830000000001,5.96595,,,-0.04211999999999971
12187,2020-01-07,2020-01-10,2,2,87,5.923830000000001,5.96595,,,-0.04211999999999971
12188,2020-01-07,2020-01-10,2,2,87,5.923830000000001,5.96595,,,-0.04211999999999971
12210,2020-01-09,2020-01-29,2,5,77,5.94645,5.34006,,,0.6063899999999993
12206,2020-01-09,2020-01-29,2,5,77,5.94645,5.34006,,,0.6063899999999993
12204,2020-01-09,2020-01-29,2,5,68,5.70894,5.27031,,,0.43862999999999985
12192,2020-01-09,2020-01-29,2,5,22,5.5071,5.27031,,,0.23679000000000006
12207,2020-01-09,2020-01-29,2,5,77,5.94645,5.34006,,,0.6063899999999993
12191,2020-01-09,2020-01-29,2,5,22,5.5071,5.27031,,,0.23679000000000006
12285,2020-01-09,2020-01-09,2,2,1,3.78015,4.04085,35,FOLLETO,-0.26069999999999993
12195,2020-01-09,2020-01-29,2,5,22,5.5071,5.27031,,,0.23679000000000006
12209,2020-01-09,2020-01-29,2,5,77,5.94645,5.34006,,,0.6063899999999993
12193,2020-01-09,2020-01-29,2,5,22,5.5071,5.27031,,,0.23679000000000006
12194,2020-01-09,2020-01-29,2,5,22,5.5071,5.27031,,,0.23679000000000006
12196,2020-01-09,2020-01-29,2,5,17,6.00561,5.39307,,,0.6125400000000001
12197,2020-01-09,2020-01-29,2,5,17,6.00561,5.39307,,,0.6125400000000001
12198,2020-01-09,2020-01-29,2,5,17,6.00561,5.39307,,,0.6125400000000001
12199,2020-01-09,2020-01-29,2,5,17,6.00561,5.39307,,,0.6125400000000001
12200,2020-01-09,2020-01-29,2,5,17,6.00561,5.39307,,,0.6125400000000001
12201,2020-01-09,2020-01-29,2,5,68,5.70894,5.27031,,,0.43862999999999985
12202,2020-01-09,2020-01-29,2,5,68,5.70894,5.27031,,,0.43862999999999985
12203,2020-01-09,2020-01-29,2,5,68,5.70894,5.27031,,,0.43862999999999985
12208,2020-01-09,2020-01-29,2,5,77,5.94645,5.34006,,,0.6063899999999993
12205,2020-01-09,2020-01-29,2,5,68,5.70894,5.27031,,,0.43862999999999985
12345,2020-01-10,2020-01-19,2,3,46,3.9411,3.7851,,,0.15600000000000014
12064,2020-01-10,2020-01-22,2,4,61,3.48,3.162,,,0.31800000000000006
12063,2020-01-10,2020-01-22,2,4,61,3.48,3.162,,,0.31800000000000006
12062,2020-01-10,2020-01-22,2,4,61,3.48,3.162,,,0.31800000000000006
12299,2020-01-10,2020-01-24,2,4,23,3.7845,,,,
12373,2020-01-10,2020-01-21,2,4,23,3.6975,3.3573,,,0.34019999999999984
12374,2020-01-10,2020-01-21,2,4,23,3.6975,3.3573,,,0.34019999999999984
12375,2020-01-10,2020-01-21,2,4,23,3.6975,3.3573,,,0.34019999999999984
12376,2020-01-10,2020-01-21,2,4,23,3.6975,3.3573,,,0.34019999999999984
12382,2020-01-10,2020-01-17,2,3,50,4.002,3.6242099999999997,,,0.37779000000000007
12384,2020-01-10,2020-01-17,2,3,23,3.7845,3.441,,,0.34350000000000014
12385,2020-01-10,2020-01-24,2,4,20,3.9585,4.2315,,MERCANCÍA S/C,-0.2729999999999997
12391,2020-01-10,2020-01-19,2,3,46,3.9411,3.7851,,,0.15600000000000014
12392,2020-01-10,2020-01-19,2,3,46,3.9411,3.7851,,,0.15600000000000014
12346,2020-01-10,2020-01-19,2,3,46,3.9411,3.7851,,,0.15600000000000014
12377,2020-01-13,2020-01-19,3,3,20,3.6105,3.5805,,,0.03000000000000025
12380,2020-01-13,2020-01-19,3,3,74,1.218,1.023,,,0.19500000000000006
12301,2020-01-13,2020-01-26,3,4,20,3.6105,,,,
12379,2020-01-13,2020-01-19,3,3,20,3.6105,3.5805,,,0.03000000000000025
12378,2020-01-13,2020-01-19,3,3,74,1.218,1.023,,,0.19500000000000006
12239,2020-01-13,2020-01-20,3,4,47,3.9811199999999998,3.8948400000000003,,,0.08627999999999947
12238,2020-01-13,2020-01-20,3,4,47,3.9811199999999998,3.8948400000000003,,,0.08627999999999947
12237,2020-01-13,2020-01-20,3,4,47,3.9811199999999998,3.8948400000000003,,,0.08627999999999947
12236,2020-01-13,2020-01-20,3,4,47,3.9811199999999998,3.8948400000000003,,,0.08627999999999947
12235,2020-01-13,2020-01-20,3,4,47,3.9811199999999998,3.8948400000000003,,,0.08627999999999947
12229,2020-01-13,2020-01-20,3,4,16,3.9689400000000004,3.87903,,,0.08991000000000016
12228,2020-01-13,2020-01-20,3,4,16,3.9689400000000004,3.87903,,,0.08991000000000016
12227,2020-01-13,2020-01-20,3,4,16,3.9689400000000004,3.87903,,,0.08991000000000016
12225,2020-01-13,2020-01-20,3,4,16,3.9689400000000004,3.87903,,,0.08991000000000016
12226,2020-01-13,2020-01-20,3,4,16,3.9689400000000004,3.87903,,,0.08991000000000016
12261,2020-01-14,2020-01-17,3,3,94,3.9489300000000003,3.9590099999999997,,,-0.010079999999999423
12263,2020-01-14,2020-01-17,3,3,94,3.9489300000000003,3.9590099999999997,,,-0.010079999999999423
12264,2020-01-14,2020-01-17,3,3,94,3.9489300000000003,3.9590099999999997,,,-0.010079999999999423
12260,2020-01-14,2020-01-17,3,3,94,3.9489300000000003,3.9590099999999997,,,-0.010079999999999423
12262,2020-01-14,2020-01-17,3,3,94,3.9489300000000003,3.9590099999999997,,,-0.010079999999999423
12508,2020-01-15,2020-01-28,3,5,22,4.1499,4.04271,,,0.10719000000000012
12552,2020-01-16,2099-01-16,3,3,24,4.611,,,,
12368,2020-01-17,2020-01-31,3,5,24,4.7415,4.3059,,,0.4356
12365,2020-01-17,2020-01-31,3,5,24,4.611,4.1943,,,0.4166999999999996
12270,2020-01-17,2020-01-20,3,4,61,3.70011,3.73674,,,-0.03663000000000016
12553,2020-01-17,2020-02-05,3,6,24,3.393,3.53865,,,-0.14565000000000028
12272,2020-01-17,2020-01-20,3,4,61,3.70011,3.73674,,,-0.03663000000000016
12273,2020-01-17,2020-01-20,3,4,61,3.70011,3.73674,,,-0.03663000000000016
12271,2020-01-17,2020-01-20,3,4,61,3.70011,3.73674,,,-0.03663000000000016
12274,2020-01-17,2020-01-20,3,4,61,3.70011,3.73674,,,-0.03663000000000016
12065,2020-01-17,2020-01-29,3,5,23,3.6975,3.3573,,,0.34019999999999984
12040,2020-01-17,2020-01-31,3,5,36,3.8715,3.5284199999999997,,,0.3430800000000005
12067,2020-01-17,2020-01-29,3,5,23,3.6975,3.3573,,,0.34019999999999984
12066,2020-01-17,2020-01-29,3,5,23,3.6975,3.3573,,,0.34019999999999984
12393,2020-01-20,2020-01-26,4,4,24,4.0194,4.0362,,,-0.016799999999999926
12551,2020-01-20,2020-01-26,4,4,67,4.4805,4.5105,,,-0.03000000000000025
12279,2020-01-21,2020-01-24,4,4,98,3.5487300000000004,3.54795,,,0.000780000000000225
12275,2020-01-21,2020-01-24,4,4,98,3.5487300000000004,3.54795,,,0.000780000000000225
12277,2020-01-21,2020-01-24,4,4,98,3.5487300000000004,3.54795,,,0.000780000000000225
12276,2020-01-21,2020-01-24,4,4,98,3.5487300000000004,3.54795,,,0.000780000000000225
12278,2020-01-21,2020-01-24,4,4,98,3.5487300000000004,3.54795,,,0.000780000000000225
12302,2020-01-23,2020-02-12,4,7,59,5.97168,4.9476,,,1.0240799999999997
12303,2020-01-23,2020-02-12,4,7,59,5.97168,4.9476,,,1.0240799999999997
12304,2020-01-23,2020-02-12,4,7,59,5.97168,4.9476,,,1.0240799999999997
12313,2020-01-23,2020-02-12,4,7,26,4.90506,4.40355,,,0.5015099999999997
12306,2020-01-23,2020-02-12,4,7,59,5.97168,4.9476,,,1.0240799999999997
12309,2020-01-23,2020-02-12,4,7,26,4.90506,4.40355,,,0.5015099999999997
12311,2020-01-23,2020-02-12,4,7,26,4.90506,4.40355,,,0.5015099999999997
12312,2020-01-23,2020-02-12,4,7,26,4.90506,4.40355,,,0.5015099999999997
12305,2020-01-23,2020-02-12,4,7,59,5.97168,4.9476,,,1.0240799999999997
12310,2020-01-23,2020-02-12,4,7,26,4.90506,4.40355,,,0.5015099999999997
12074,2020-01-24,2020-02-05,4,6,20,3.4365,3.1248,,,0.3117000000000001
12599,2020-01-24,2020-02-05,4,6,23,3.7845,,,,
12594,2020-01-24,2020-02-07,4,6,23,3.7845,3.4317,,,0.3527999999999998
12072,2020-01-24,2020-02-05,4,6,20,3.4365,3.1248,,,0.3117000000000001
12347,2020-01-24,2020-02-02,4,5,31,4.35,4.25475,,,0.09525000000000006
12593,2020-01-24,2020-02-07,4,6,23,3.8715,3.5154,,,0.3561000000000001
12348,2020-01-24,2020-02-02,4,5,31,4.35,4.25475,,,0.09525000000000006
12073,2020-01-24,2020-02-05,4,6,20,3.4365,3.1248,,,0.3117000000000001
12439,2020-01-27,2020-02-03,5,6,29,3.65226,3.65769,,,-0.005430000000000046
12436,2020-01-27,2020-02-03,5,6,29,3.65226,3.65769,,,-0.005430000000000046
12451,2020-01-27,2020-02-03,5,6,64,3.95415,4.0166699999999995,,,-0.06251999999999969
12440,2020-01-27,2020-02-03,5,6,29,3.65226,3.65769,,,-0.005430000000000046
12441,2020-01-27,2020-02-03,5,6,29,3.65226,3.65769,,,-0.005430000000000046
